sampleid,doi,doilink,TF_mat_complete,relerr_mean,relerr_L1,relerr_L2,relerr_L3,relerr_L4,relerr_Linf,relerr_Max,relerr_Min,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT
252,10.1016/j.actamat.2016.11.049,https://doi.org/10.1016/j.actamat.2016.11.049,True,0.04920172084450026,0.09937013993004792,0.14638379931687617,0.18390681030961079,0.21167517958066004,0.41602609060964757,0.41602609060964757,-0.07682931154246912,302.0,305.0,305.0,874.0,874.0,874.0,0.0006800239931523367,0.000678573081809122,0.0011237894736842104,0.001149782359011563,1.4509113432147145e-06,-2.5992885327352517e-05,0.4417429586579171,0.44766315790706296,0.982192,1.004909781776106,-0.0059201992491458855,-0.02271778177610595
253,10.1039/C6TA09189J,https://doi.org/10.1039/C6TA09189J,True,0.0016625582874910056,0.010457000542755517,0.014987841168219676,0.019306437418621283,0.02279135267951243,0.04468562548931523,0.04468562548931523,-0.01828175057839534,330.0,332.0,332.0,663.0,663.0,663.0,0.001790211550470803,0.0017884039306972409,0.0021378407079048712,0.0021461793543814567,1.8076197735620528e-06,-8.338646476585467e-06,0.8784996084665343,0.8753642632658811,1.11484611371935,1.1040103886306474,0.0031353452006531723,0.010835725088702564
254,10.1038/ncomms13901,https://doi.org/10.1038/ncomms13901,True,0.042519366186917006,0.044772499297312494,0.05215013755651673,0.05846773072211631,0.06426857206300536,0.13429497595407483,0.13429497595407483,-0.026485533712991102,302.0,299.0,302.0,723.0,723.0,723.0,0.0021666354882417835,0.002079507470379111,0.002327742470544868,0.0022751798072918744,8.71280178626724e-05,5.256266325299368e-05,1.125540894813059,1.0795423630179657,1.68268,1.602555073872922,0.04599853179509328,0.080124926127078
255,10.1002/adma.201605140,https://doi.org/10.1002/adma.201605140,True,-0.009981015753276418,0.012655476671925731,0.01473989027119386,0.016414788001230234,0.0178891001054963,0.03722259474674308,0.013524391237018311,-0.03722259474674308,312.0,312.0,312.0,637.0,637.0,637.0,0.0016750117295547414,0.0016914996253377457,0.0019907091139917295,0.0020008484488046176,-1.648789578300434e-05,-1.0139334812888073e-05,0.8076391676394928,0.816101716302683,1.0241920245105842,1.0401634540281544,-0.008462548663190184,-0.015971429517570135
256,10.1007/s11664-016-4953-z,https://doi.org/10.1007/s11664-016-4953-z,True,-0.004027143927588224,0.008327796053765737,0.010410115498321122,0.012091020055270579,0.013436820348808736,0.025897696773542304,0.012849245081910966,-0.025897696773542304,303.0,301.0,303.0,548.0,553.0,548.0,0.0016577666406756752,0.0016722943482605226,0.0018335454346382356,0.0018594987526703835,-1.4527707584847342e-05,-2.5953318032147926e-05,0.7109733328486274,0.7153325141860057,0.8602395594734777,0.8734433507976388,-0.004359181337378337,-0.013203791324161052
257,10.1039/c6ee02674e,https://doi.org/10.1039/c6ee02674e,True,0.01947323818462552,0.02672737180160514,0.033990319800614475,0.0387381996116167,0.04197578038225991,0.06457297052837342,0.06457297052837342,-0.019225863854706458,306.0,293.0,306.0,796.0,790.0,790.0,0.001049123314185904,0.0010420631795185474,0.0012745316455696203,0.0012169044596319618,7.060134667356615e-06,5.762718593765848e-05,0.5928221137582942,0.5953637665421022,1.00688,0.9686559498670416,-0.002541652783808024,0.038224050132958376
258,10.1016/j.jallcom.2017.02.181,https://doi.org/10.1016/j.jallcom.2017.02.181,True,0.002738788277830644,0.005914433138618771,0.007111520367775465,0.008073475844579098,0.008833114907750822,0.015581293337159763,0.015581293337159763,-0.011033645676396725,298.0,298.0,298.0,472.0,474.0,472.0,0.002181733988527418,0.0021907589272859773,0.003321463087248322,0.003357757300580117,-9.02493875855944e-06,-3.629421333179502e-05,0.8033854186753245,0.8053506629416648,1.0139137351160155,1.013988049158577,-0.0019652442663402603,-7.431404256164065e-05
259,10.1021/jacs.6b09568,https://doi.org/10.1021/jacs.6b09568,True,0.0020888861235614778,0.0250454649597764,0.03171993428731654,0.03741786496654035,0.042454330275485834,0.09737584486948032,0.05489637739447782,-0.09737584486948032,303.0,302.0,303.0,871.0,878.0,871.0,0.0012020098185158712,0.0011975266859359944,0.0014638929250149317,0.0014769438139419337,4.483132579876769e-06,-1.3050888927002013e-05,0.7435435948878211,0.7383235262484193,1.28493,1.2864180619434242,0.00522006863940172,-0.0014880619434243236
260,10.1021/jacs.6b09222,https://doi.org/10.1021/jacs.6b09222,True,0.08369227879049161,0.08369227879049161,0.09127766122128712,0.09847973025795763,0.10479333373154613,0.15553686445975248,0.15553686445975248,0.030663593377869298,306.0,307.0,307.0,467.0,467.0,467.0,0.0025693983669714854,0.002397362413043521,0.0034283943160049917,0.0032440486139764402,0.00017203595392796447,0.00018434570202855143,0.9638758226971526,0.895149821760164,1.1593471529389916,1.0943217162248788,0.06872600093698855,0.06502543671411276
261,10.3938/jkps.69.811,https://doi.org/10.3938/jkps.69.811,True,-0.011777657418075465,0.011777657418075465,0.012044947244604504,0.01228620521163642,0.01252422901841299,0.019962771606709014,-0.002117203328768323,-0.019962771606709014,308.0,306.0,308.0,484.0,485.0,484.0,0.0018055270953684797,0.0018224118744172523,0.0024600228758169932,0.002447733725956311,-1.6884779048772537e-05,1.228914986068242e-05,0.6951757399864387,0.7033701542361847,0.752767,0.7575015788357804,-0.008194414249745985,-0.004734578835780434
262,10.1016/j.physb.2005.03.022,https://doi.org/10.1016/j.physb.2005.03.022,False,,,,,,,,,,,,,,,,,,,,,,,,,,
263,10.1007/s11664-009-1037-3,https://doi.org/10.1007/s11664-009-1037-3,False,,,,,,,,,,,,,,,,,,,,,,,,,,
264,10.1109/ICT.2007.4569410,https://doi.org/10.1109/ICT.2007.4569410,True,0.04790917060652002,0.04793665751265089,0.05180824248680162,0.05474967052983544,0.05710106927160945,0.07897523352029626,0.07897523352029626,-0.002418847739517205,299.0,299.0,299.0,474.0,475.0,474.0,0.0015296279749158622,0.0014723971458229707,0.00442066889632107,0.004260289384626702,5.7230829092891474e-05,0.00016037951169436872,0.552632105020437,0.5307541532526803,1.32178,1.2738265260033839,0.021877951767756754,0.04795347399661609
265,10.1109/ICT.1997.667089,https://doi.org/10.1109/ICT.1997.667089,True,-0.04532409684518284,0.048106407594000644,0.05856627842908187,0.06788598046764133,0.07667255864137137,0.17648528232283117,0.02865944765956401,-0.17648528232283117,306.0,301.0,306.0,721.0,720.0,720.0,0.0010224317811685587,0.00107502207864768,0.001248988531172974,0.001321679585790738,-5.259029747912134e-05,-7.269105461776403e-05,0.5261643489870311,0.5566885325273396,0.7147515812790912,0.7511139992424034,-0.030524183540308503,-0.03636241796331219
266,10.1109/ICT.1997.667089,https://doi.org/10.1109/ICT.1997.667089,True,-0.06439852794850674,0.08130290539114522,0.08706798574624854,0.09132006665897188,0.09466874969717518,0.13171520771863893,0.07459261237648333,-0.13171520771863893,303.0,304.0,304.0,722.0,725.0,722.0,0.0009113618631054073,0.0009767658032140629,0.0011038669098877853,0.0011808519429077225,-6.540394010865554e-05,-7.698503301993716e-05,0.4584180155411834,0.4946779578880607,0.572206345424,0.6479786897651496,-0.036259942346877294,-0.07577234434114966
267,10.1016/S0925-8388(02)01114-3,https://doi.org/10.1016/S0925-8388(02)01114-3,True,0.0058275644780418825,0.0452746993749224,0.05422315118287651,0.06188166753261367,0.06835407749692449,0.13543514629447503,0.11929944361588819,-0.13543514629447503,290.0,288.0,290.0,661.0,665.0,661.0,0.0014224144504146733,0.0014193497340747193,0.0015844976995961783,0.0016092554084316318,3.064716339954039e-06,-2.4757708835453475e-05,0.6748037634206808,0.6708780536359099,0.8679769405281763,0.8413141271341738,0.003925709784770914,0.02666281339400256
268,10.1088/0957-4484/19/24/245707,https://doi.org/10.1088/0957-4484/19/24/245707,True,-0.008366126886291085,0.01630377268348743,0.01963676338868977,0.022047308731666028,0.02391394618939925,0.04317261570742649,0.03199612715930306,-0.04317261570742649,314.0,316.0,316.0,715.0,717.0,715.0,0.0019499831083719123,0.001965088155441682,0.0021403905160390516,0.0022333261296186664,-1.510504706976959e-05,-9.293561357961479e-05,1.0207397028280936,1.0252477179662647,1.53466,1.5968281826773465,-0.0045080151381711175,-0.062168182677346584
269,10.1007/s11664-009-0993-y,https://doi.org/10.1007/s11664-009-0993-y,True,-0.005832969767014451,0.010282720634536556,0.013187753197792444,0.015345094697057743,0.016994734007985478,0.032133299414498245,0.02316206357422108,-0.032133299414498245,300.0,297.0,300.0,707.0,728.0,707.0,0.001769598581110669,0.0017706882344285131,0.0020617857142857144,0.0019887846120370035,-1.0896533178441758e-06,7.300110224871086e-05,0.934401024723894,0.9172735914692461,1.50098,1.3962557116718346,0.017127433254647828,0.10472428832816538
270,10.1007/s11664-009-0779-2,https://doi.org/10.1007/s11664-009-0779-2,True,0.01618951085463416,0.030871970232745145,0.04031939328140921,0.048925682573141956,0.05591637360552495,0.10013061715883965,0.10013061715883965,-0.0462636956657779,100.0,98.0,100.0,310.0,311.0,310.0,0.00045880698187839985,0.00045947930020660886,0.0009614180064308682,0.000999760219962074,-6.723183282090171e-07,-3.8342213531205867e-05,0.10837218329813805,0.10899717661209596,0.299001,0.30992566818824296,-0.0006249933139579056,-0.010924668188242947
271,10.1021/ja7110652,https://doi.org/10.1021/ja7110652,True,0.05567398932645351,0.05567398932645351,0.06180463096162859,0.06833953889713294,0.07483138139869555,0.146077656679518,0.146077656679518,0.01624637386770472,302.0,296.0,302.0,697.0,702.0,697.0,0.001541267222881952,0.0014730872376958071,0.0021535892943784414,0.0020566429319386352,6.817998518614493e-05,9.694636243980613e-05,0.8293731693667868,0.792051777989365,1.50998,1.3861348819979138,0.03732139137742185,0.12384511800208631
272,10.1109/ICT.2003.1287500,https://doi.org/10.1109/ICT.2003.1287500,True,0.0011545343153875245,0.0049277427204622816,0.005871907228788869,0.0066958772900867925,0.007452671236691794,0.01540934162431747,0.008684508304916842,-0.01540934162431747,236.0,235.0,236.0,338.0,338.0,338.0,0.0014815294309178,0.001481810204062258,0.0016922366863905327,0.0016796236486849834,-2.8077314445803213e-07,1.2613037705549264e-05,0.4281622339747545,0.4288073095448803,0.571976,0.5677127932555244,-0.0006450755701257749,0.004263206744475667
273,10.1016/j.jssc.2009.05.024,https://doi.org/10.1016/j.jssc.2009.05.024,True,0.006753218496068558,0.010073060707487938,0.02733593370455616,0.0443158102120286,0.05794621566212191,0.1648131390391548,0.1648131390391548,-0.007156279841343236,324.0,325.0,325.0,755.0,755.0,755.0,0.0016380024557319202,0.0016310009853027318,0.001981146439692322,0.001992168339992531,7.0014704291884115e-06,-1.1021900300208897e-05,0.9198896815514811,0.9172434664726934,1.374269276791267,1.3771353941869648,0.002646215078787706,-0.0028661173956978647
274,10.1021/ja0647811,https://doi.org/10.1021/ja0647811,False,,,,,,,,,,,,,,,,,,,,,,,,,,
275,10.1002/adfm.201001307,https://doi.org/10.1002/adfm.201001307,True,0.023028499660914,0.02556043889871925,0.04590825661348534,0.06201506715506855,0.073406354187105,0.13383989326143497,0.13383989326143497,-0.017816306551338496,298.0,291.0,298.0,768.0,770.0,768.0,0.001676512882318683,0.001662840171197578,0.002208235294117647,0.0021428738365578985,1.3672711121104873e-05,6.536145755974866e-05,0.9464891184249528,0.9436037702473092,1.5016,1.5076841724452494,0.002885348177643521,-0.006084172445249392
276,10.1016/j.jallcom.2004.01.018,https://doi.org/10.1016/j.jallcom.2004.01.018,True,0.00093622178549385,0.005531619495682795,0.0070420528887983735,0.008221502337897453,0.009139125301518735,0.016573632723998758,0.016370856454164046,-0.016573632723998758,324.0,324.0,324.0,715.0,716.0,715.0,0.0008732537962586927,0.000871873247843622,0.001212072784094947,0.0012175770656594794,1.3805484150706702e-06,-5.504281564532466e-06,0.4728983847632664,0.4717122811411114,0.867497691597414,0.8705676019465278,0.001186103622154988,-0.003069910349113858
277,10.1016/j.physb.2007.02.067,https://doi.org/10.1016/j.physb.2007.02.067,False,,,,,,,,,,,,,,,,,,,,,,,,,,
278,10.1016/S0925-8388(02)00917-9,https://doi.org/10.1016/S0925-8388(02)00917-9,True,0.48659848441478093,0.48659848441478093,0.5175853917226615,0.546331553388345,0.5720583784002766,0.861995411935062,0.861995411935062,0.1663692472786966,331.0,334.0,334.0,950.0,949.0,949.0,3.359731631729845e-06,2.340704642412564e-06,5.035624535418246e-06,4.324589751759226e-06,1.019026989317281e-06,7.110347836590197e-07,0.002433908361388202,0.0017280701503971172,0.00477728,0.004108360264171265,0.0007058382109910849,0.0006689197358287352
279,10.1016/j.jallcom.2007.01.015,https://doi.org/10.1016/j.jallcom.2007.01.015,True,0.018953910691816775,0.018953910691816775,0.019938455987342257,0.02065850835408085,0.021215137110097267,0.02865852099622314,0.02865852099622314,0.0034804913901785046,322.0,322.0,322.0,521.0,524.0,521.0,0.002176175870822806,0.0021449732984295936,0.0024768536184916804,0.002409338609697428,3.1202572393212395e-05,6.751500879425242e-05,0.9074772189043344,0.8922142365600314,1.0477090806219809,1.0195728791019736,0.015262982344303011,0.028136201520007287
280,10.1063/1.2172705,https://doi.org/10.1063/1.2172705,True,-0.01977465372257401,0.03342514950087445,0.03754685885537289,0.0403885312951736,0.04261799131923438,0.070546384574027,0.03606592235009795,-0.070546384574027,299.0,308.0,308.0,847.0,859.0,847.0,0.0008666662199106098,0.0008772576741782244,0.0010518115144750556,0.0010548376918525413,-1.0591454267614635e-05,-3.0261773774856865e-06,0.5260150657114668,0.5231653283548082,0.903362,0.8934475249991025,0.0028497373566586104,0.009914475000897482
281,10.1016/j.actamat.2009.02.026,https://doi.org/10.1016/j.actamat.2009.02.026,True,-0.00016315284751898597,0.0087812759814315,0.012670585458936203,0.016574951880728217,0.019956412123372104,0.04782985957041766,0.012075201781403026,-0.04782985957041766,297.0,288.0,297.0,1071.0,1070.0,1070.0,0.0008892671973819873,0.0008954186595694298,0.0010799273781640993,0.0010733370395548405,-6.151462187442536e-06,6.590338609258799e-06,0.6423232223225431,0.6506657603407531,1.00711902113459,1.0506376460305127,-0.008342538018209944,-0.04351862489592273
282,10.1016/j.actamat.2010.03.025,https://doi.org/10.1016/j.actamat.2010.03.025,True,0.00975020969615167,0.014318598482218033,0.01942810464464571,0.02409376582698472,0.02798694094861443,0.05741966879781809,0.05741966879781809,-0.014711621622585021,298.0,297.0,298.0,850.0,852.0,850.0,0.0016948847672696528,0.001681134146705449,0.0018278305474736989,0.0018135509502315748,1.3750620564203847e-05,1.42795972421241e-05,0.9905025044004363,0.9850034966599134,1.4474,1.4671691087162757,0.005499007740522921,-0.019769108716275685
283,10.1063/1.3027060,https://doi.org/10.1063/1.3027060,True,0.03320740420392418,0.037392699656703304,0.045352381196938754,0.051973082147336,0.05741254943621245,0.0975106853242785,0.0975106853242785,-0.02703810593725041,318.0,316.0,318.0,1167.0,1170.0,1167.0,0.0009834773999538153,0.0009591161130411815,0.001229722642024458,0.0012283594983119345,2.4361286912633713e-05,1.3631437125235374e-06,0.7832125524693776,0.7679676715221277,1.32847,1.3097711448023952,0.01524488094724985,0.018698855197604836
284,10.1002/adfm.200800298,https://doi.org/10.1002/adfm.200800298,True,-0.0015474131004799975,0.012678976354619075,0.01628538764347563,0.01922623083097799,0.021582478679719703,0.0398382925153466,0.035578474366018985,-0.0398382925153466,482.0,310.0,482.0,1185.0,1260.0,1185.0,0.0008010102496264155,0.0008927061797091681,0.001090144261539653,0.001092726364806662,-9.16959300827526e-05,-2.5821032670089814e-06,0.7034157209738325,0.780670652074416,1.30522388059701,1.2948807422958943,-0.07725493110058346,0.010343138301115662
285,10.1126/science.287.5455.1024,https://doi.org/10.1126/science.287.5455.1024,True,0.486876336752468,0.486876336752468,0.6786267588817264,0.9231122023151962,1.166160767024061,3.5398249068539434,3.5398249068539434,0.09131831531656905,21.0,17.0,21.0,295.0,295.0,295.0,0.002434685347116388,0.001890409450640821,0.0038825342086278385,0.002995502098582528,0.0005442758964755671,0.0008870321100453104,0.45583259225473005,0.3662009149553559,0.818701544525921,0.6770680489999793,0.08963167729937416,0.14163349552594173
286,10.1063/1.2951888,https://doi.org/10.1063/1.2951888,True,0.048134768180997115,0.0683210736142596,0.1077055771856369,0.13654822142861436,0.15718381786728988,0.2807639375916933,0.2807639375916933,-0.06438421485655968,300.0,297.0,300.0,931.0,950.0,931.0,0.0005958312276828798,0.0005759987476609853,0.001145578947368421,0.0010881344709297092,1.983248002189453e-05,5.744447643871186e-05,0.4309760511669839,0.41232869965072716,1.0883,1.0130531924355592,0.018647351516256738,0.0752468075644408
287,10.1063/1.2803847,https://doi.org/10.1063/1.2803847,True,0.09112637054848682,0.10197657449800455,0.11125684355946205,0.11733603011423116,0.12178319267771126,0.17227332163856413,0.17227332163856413,-0.0953987210562976,303.0,303.0,303.0,689.0,704.0,689.0,0.0009235364435540258,0.0008364816254894909,0.001081398216642287,0.0009564380560180768,8.705481806453499e-05,0.00012496016062421014,0.48260339842782524,0.426667557617691,0.712075,0.6047170848808151,0.05593584081013425,0.10735791511918491
288,10.1021/cm802367f,https://doi.org/10.1021/cm802367f,True,-0.015497325645840929,0.015497325645840929,0.016105888545671774,0.01667108740307126,0.017197882947459584,0.02638861794317553,-0.006514037290695536,-0.02638861794317553,326.0,325.0,326.0,726.0,820.0,726.0,0.0013273565898813395,0.0013352869115539033,0.0014715263465597042,0.0014970053959764713,-7.930321672563762e-06,-2.547904941676703e-05,0.7756747253033219,0.719090898275872,1.09661426844014,1.06424055412776,0.05658382702744991,0.03237371431238012
